fournisseur;ID_fournisseurs;Nom de l'agence;CP;ville;Latitude ville;Longitude ville;region;Pays;adresse complete;latitude (fournisseur);longitude (fournisseur);Email;Produit 
;;;77000;Guérard;48,82361;2,95917;Île-de-France;France;;;;;
;;;77000;Guercheville;48,25917;2,55806;Île-de-France;France;;;;;
;;;77000;Guermantes;48,85472;2,70417;Île-de-France;France;;;;;
;;;77000;Guignes;48,63722;2,7975;Île-de-France;France;;;;;
;;;77000;Gurcy-le-Châtel;48,47028;3,09194;Île-de-France;France;;;;;
;;;77000;la Haute-Maison;48,88194;3,0025;Île-de-France;France;;;;;
;;;77000;Hautefeuille;48,76611;2,96833;Île-de-France;France;;;;;
;;;77000;Héricy;48,44667;2,7625;Île-de-France;France;;;;;
;;;77000;Hermé;48,48167;3,34389;Île-de-France;France;;;;;
;;;77000;Hondevilliers;48,89944;3,30917;Île-de-France;France;;;;;
;;;77000;la Houssaye-en-Brie;48,75389;2,87417;Île-de-France;France;;;;;
;;;77000;Ichy;48,20167;2,54917;Île-de-France;France;;;;;
;;;77000;Isles-les-Meldeuses;48,99833;3,00472;Île-de-France;France;;;;;
;;;77000;Isles-lès-Villenoy;48,91167;2,82833;Île-de-France;France;;;;;
;;;77000;Iverny;48,99944;2,79;Île-de-France;France;;;;;
;;;77000;Jablines;48,91694;2,76194;Île-de-France;France;;;;;
;;;77000;Jaignes;48,99083;3,05361;Île-de-France;France;;;;;
;;;77000;Jaulnes;48,41778;3,27361;Île-de-France;France;;;;;
;;;77000;Jossigny;48,83805;2,75306;Île-de-France;France;;;;;
;;;77000;Jouarre;48,9275;3,12889;Île-de-France;France;;;;;
;;;77000;Jouy-le-Châtel;48,66722;3,12972;Île-de-France;France;;;;;
;;;77000;Jouy-sur-Morin;48,79528;3,2725;Île-de-France;France;;;;;
;;;77000;Juilly;49,0125;2,70694;Île-de-France;France;;;;;
;;;77000;Jutigny;48,49861;3,23333;Île-de-France;France;;;;;
;;;77000;Lagny-sur-Marne;48,87278;2,70972;Île-de-France;France;;;;;
;;;77000;Larchant;48,28417;2,59611;Île-de-France;France;;;;;
;;;77000;Laval-en-Brie;48,42389;2,99778;Île-de-France;France;;;;;
;;;77000;Léchelle;48,57722;3,39111;Île-de-France;France;;;;;
;;;77000;Lescherolles;48,76333;3,34611;Île-de-France;France;;;;;
;;;77000;Lesches;48,9075;2,77917;Île-de-France;France;;;;;
;;;77000;Lésigny;48,74417;2,61639;Île-de-France;France;;;;;
;;;77000;Leudon-en-Brie;48,73417;3,27139;Île-de-France;France;;;;;
;;;77000;Lieusaint;48,63139;2,5525;Île-de-France;France;;;;;
;;;77000;Limoges-Fourches;48,62695;2,66556;Île-de-France;France;;;;;
;;;77000;Lissy;48,62695;2,69611;Île-de-France;France;;;;;
;;;77000;Liverdy-en-Brie;48,70028;2,77611;Île-de-France;France;;;;;
;;;77000;Livry-sur-Seine;48,51222;2,68583;Île-de-France;France;;;;;
;;;77000;Lizines;48,52639;3,17944;Île-de-France;France;;;;;
;;;77000;Lizy-sur-Ourcq;49,02417;3,02222;Île-de-France;France;;;;;
;;;77000;Lognes;48,83528;2,63;Île-de-France;France;;;;;
;;;77000;Longperrier;49,05222;2,65944;Île-de-France;France;;;;;
;;;77000;Longueville;48,51389;3,24639;Île-de-France;France;;;;;
;;;77000;Lorrez-le-Bocage-Préaux;48,23639;2,90167;Île-de-France;France;;;;;
;;;77000;Louan-Villegruis-Fontaine;48,62556;3,48;Île-de-France;France;;;;;
;;;77000;Luisetaines;48,46722;3,18111;Île-de-France;France;;;;;
;;;77000;Lumigny-Nesles-Ormeaux;48,7375;2,95278;Île-de-France;France;;;;;
;;;77000;Luzancy;48,97222;3,1875;Île-de-France;France;;;;;
;;;77000;Machault;48,45528;2,83028;Île-de-France;France;;;;;
;;;77000;la Madeleine-sur-Loing;48,20333;2,70667;Île-de-France;France;;;;;
;;;77000;Magny-le-Hongre;48,86306;2,81333;Île-de-France;France;;;;;
;;;77000;Maincy;48,55028;2,70111;Île-de-France;France;;;;;
;;;77000;Maison-Rouge;48,55889;3,15056;Île-de-France;France;;;;;
;;;77000;Maisoncelles-en-Brie;48,86333;2,99222;Île-de-France;France;;;;;
;;;77000;Maisoncelles-en-Gâtinais;48,18722;2,62556;Île-de-France;France;;;;;
;;;77000;Marchémoret;49,04972;2,77167;Île-de-France;France;;;;;
;;;77000;Marcilly;49,03611;2,88194;Île-de-France;France;;;;;
;;;77000;les Marêts;48,67083;3,31333;Île-de-France;France;;;;;
;;;77000;Mareuil-lès-Meaux;48,92583;2,86;Île-de-France;France;;;;;
;;;77000;Marles-en-Brie;48,72833;2,87944;Île-de-France;France;;;;;
;;;77000;Marolles-en-Brie;48,77806;3,165;Île-de-France;France;;;;;
;;;77000;Marolles-sur-Seine;48,38528;3,03194;Île-de-France;France;;;;;
;;;77000;Mary-sur-Marne;49,01444;3,02944;Île-de-France;France;;;;;
;;;77000;Mauperthuis;48,76861;3,03944;Île-de-France;France;;;;;
;;;77000;Mauregard;49,0325;2,58167;Île-de-France;France;;;;;
;;;77000;May-en-Multien;49,0725;3,02361;Île-de-France;France;;;;;
;;;77000;Meaux;48,95889;2,88778;Île-de-France;France;;;;;
;;;77000;le Mée-sur-Seine;48,53333;2,62889;Île-de-France;France;;;;;
;;;77000;Meigneux;48,51167;3,10556;Île-de-France;France;;;;;
;;;77000;Meilleray;48,79028;3,42611;Île-de-France;France;;;;;
;;;77000;Melun   ;48,54056;2,65722;Île-de-France;France;;;;;
;;;77000;Melz-sur-Seine;48,49805;3,41806;Île-de-France;France;;;;;
;;;77000;Méry-sur-Marne;48,96639;3,19944;Île-de-France;France;;;;;
;;;77000;le Mesnil-Amelot;49,01667;2,59472;Île-de-France;France;;;;;
;;;77000;Messy;48,96695;2,7025;Île-de-France;France;;;;;
;;;77000;Misy-sur-Yonne;48,36;3,09194;Île-de-France;France;;;;;
;;;77000;Mitry-Mory;48,98333;2,61778;Île-de-France;France;;;;;
;;;77000;Moisenay;48,56278;2,73611;Île-de-France;France;;;;;
;;;77000;MOISSY CRAMAYEL;48,62722;2,59444;Île-de-France;France;;;;;
;;;77000;Mondreville;48,14194;2,61056;Île-de-France;France;;;;;
;;;77000;Mons-en-Montois;48,48889;3,14722;Île-de-France;France;;;;;
;;;77000;Montceaux-lès-Meaux;48,94278;2,98722;Île-de-France;France;;;;;
;;;77000;Montceaux-lès-Provins;48,69417;3,43944;Île-de-France;France;;;;;
;;;77000;Montcourt-Fromonville;48,30472;2,70444;Île-de-France;France;;;;;
;;;77000;Montdauphin;48,85194;3,42833;Île-de-France;France;;;;;
;;;77000;Montenils;48,84389;3,4775;Île-de-France;France;;;;;
;;;77000;Montereau-Fault-Yonne;48,38528;2,95083;Île-de-France;France;;;;;
;;;77000;Montereau-sur-le-Jard;48,59167;2,66972;Île-de-France;France;;;;;
;;;77000;Montévrain;48,875;2,745;Île-de-France;France;;;;;
;;;77000;Montgé-en-Goële;49,02806;2,74833;Île-de-France;France;;;;;
;;;77000;Monthyon;49,00694;2,82778;Île-de-France;France;;;;;
;;;77000;Montigny-le-Guesdier;48,38333;3,25556;Île-de-France;France;;;;;
;;;77000;Montigny-Lencoup;48,45278;3,06417;Île-de-France;France;;;;;
;;;77000;Montigny-sur-Loing;48,33361;2,745;Île-de-France;France;;;;;
;;;77000;Montmachoux;48,31805;2,9925;Île-de-France;France;;;;;
;;;77000;Montolivet;48,83;3,44028;Île-de-France;France;;;;;
;;;77000;Montry;48,88833;2,82722;Île-de-France;France;;;;;
;;;77000;Moret-Loing-et-Orvanne;48,37139;2,81444;Île-de-France;France;;;;;
;;;77000;Mormant;48,60806;2,89167;Île-de-France;France;;;;;
;;;77000;Mortcerf;48,79028;2,9175;Île-de-France;France;;;;;
;;;77000;Mortery;48,59917;3,26111;Île-de-France;France;;;;;
;;;77000;Mouroux;48,82222;3,03806;Île-de-France;France;;;;;
;;;77000;Mousseaux-lès-Bray;48,41083;3,22917;Île-de-France;France;;;;;
;;;77000;Moussy-le-Neuf;49,06333;2,60444;Île-de-France;France;;;;;
;;;77000;Moussy-le-Vieux;49,045;2,62583;Île-de-France;France;;;;;
;;;77000;Mouy-sur-Seine;48,41972;3,24194;Île-de-France;France;;;;;
;;;77000;Nandy;48,58167;2,565;Île-de-France;France;;;;;
;;;77000;Nangis;48,55944;3,01139;Île-de-France;France;;;;;
;;;77000;Nanteau-sur-Essonne;48,31583;2,41722;Île-de-France;France;;;;;
;;;77000;Nanteau-sur-Lunain;48,25611;2,81056;Île-de-France;France;;;;;
;;;77000;Nanteuil-lès-Meaux;48,9225;2,90667;Île-de-France;France;;;;;
;;;77000;Nanteuil-sur-Marne;48,98139;3,21972;Île-de-France;France;;;;;
;;;77000;Nantouillet;49,00222;2,70417;Île-de-France;France;;;;;
;;;77000;Nemours;48,26972;2,69556;Île-de-France;France;;;;;
;;;77000;Neufmoutiers-en-Brie;48,7675;2,83111;Île-de-France;France;;;;;
;;;77000;Noisiel;48,855;2,62806;Île-de-France;France;;;;;
;;;77000;Noisy-Rudignon;48,33556;2,93083;Île-de-France;France;;;;;
;;;77000;Noisy-sur-École;48,36722;2,50778;Île-de-France;France;;;;;
;;;77000;Nonville;48,28194;2,79333;Île-de-France;France;;;;;
;;;77000;Noyen-sur-Seine;48,45167;3,35111;Île-de-France;France;;;;;
;;;77000;Obsonville;48,21667;2,56111;Île-de-France;France;;;;;
;;;77000;Ocquerre;49,0375;3,05944;Île-de-France;France;;;;;
;;;77000;Oissery;49,06972;2,81889;Île-de-France;France;;;;;
;;;77000;Orly-sur-Morin;48,90445;3,23028;Île-de-France;France;;;;;
;;;77000;les Ormes-sur-Voulzie;48,46278;3,22861;Île-de-France;France;;;;;
;;;77000;Paris  ;48,24333;2,65472;Île-de-France;France;;;;;
;;;77000;Othis;49,07556;2,67611;Île-de-France;France;;;;;
;;;77000;Ozoir-la-Ferrière;48,76167;2,67278;Île-de-France;France;;;;;
;;;77000;Ozouer-le-Voulgis;48,66028;2,77472;Île-de-France;France;;;;;
;;;77000;Paley;48,24055;2,86139;Île-de-France;France;;;;;
;;;77000;Pamfou;48,46222;2,87194;Île-de-France;France;;;;;
;;;77000;Paroy;48,47944;3,20083;Île-de-France;France;;;;;
;;;77000;Passy-sur-Seine;48,425;3,34944;Île-de-France;France;;;;;
;;;77000;Pécy;48,65667;3,07917;Île-de-France;France;;;;;
;;;77000;Penchard;48,98611;2,86056;Île-de-France;France;;;;;
;;;77000;Perthes;48,47778;2,55361;Île-de-France;France;;;;;
;;;77000;Pézarches;48,7375;2,99306;Île-de-France;France;;;;;
;;;77000;Pierre-Levée;48,89972;3,03833;Île-de-France;France;;;;;
;;;77000;le Pin;48,91444;2,62972;Île-de-France;France;;;;;
;;;77000;le Plessis-aux-Bois;49,0025;2,76944;Île-de-France;France;;;;;
;;;77000;le Plessis-Feu-Aussoux;48,71611;3,03444;Île-de-France;France;;;;;
;;;77000;le Plessis-l'Évêque;49,00722;2,78528;Île-de-France;France;;;;;
;;;77000;le Plessis-Placy;49,05722;2,98944;Île-de-France;France;;;;;
;;;77000;Poigny;48,53889;3,28333;Île-de-France;France;;;;;
;;;77000;Poincy;48,96972;2,93639;Île-de-France;France;;;;;
;;;77000;Poligny;48,22417;2,74583;Île-de-France;France;;;;;
;;;77000;Pommeuse;48,81722;3,01722;Île-de-France;France;;;;;
;;;77000;Pomponne;48,88083;2,67917;Île-de-France;France;;;;;
;;;77000;Pontault-Combault;48,80222;2,60694;Île-de-France;France;;;;;
;;;77000;Pontcarré;48,8;2,70528;Île-de-France;France;;;;;
;;;77000;Précy-sur-Marne;48,93083;2,77528;Île-de-France;France;;;;;
;;;77000;Presles-en-Brie;48,71583;2,74222;Île-de-France;France;;;;;
;;;77000;Pringy;48,52194;2,55972;Île-de-France;France;;;;;
;;;77000;Provins;48,56194;3,30083;Île-de-France;France;;;;;
;;;77000;Puisieux;49,06583;2,91667;Île-de-France;France;;;;;
;;;77000;Quiers;48,60611;2,97139;Île-de-France;France;;;;;
;;;77000;Quincy-Voisins;48,89833;2,88333;Île-de-France;France;;;;;
;;;77000;Rampillon;48,54972;3,06583;Île-de-France;France;;;;;
;;;77000;Réau;48,61028;2,62444;Île-de-France;France;;;;;
;;;77000;Rebais;48,8475;3,23278;Île-de-France;France;;;;;
;;;77000;Recloses;48,34639;2,64167;Île-de-France;France;;;;;
;;;77000;Remauville;48,21111;2,82556;Île-de-France;France;;;;;
;;;77000;Reuil-en-Brie;48,96083;3,14667;Île-de-France;France;;;;;
;;;77000;la Rochette;48,52306;2,65972;Île-de-France;France;;;;;
;;;77000;Roissy-en-Brie;48,79056;2,65194;Île-de-France;France;;;;;
;;;77000;Rouilly;48,59222;3,27806;Île-de-France;France;;;;;
;;;77000;Rouvres;49,06167;2,71806;Île-de-France;France;;;;;
;;;77000;Rozay-en-Brie;48,68389;2,95917;Île-de-France;France;;;;;
;;;77000;Rubelles;48,56111;2,68028;Île-de-France;France;;;;;
;;;77000;Rumont;48,26556;2,49806;Île-de-France;France;;;;;
;;;77000;Rupéreux;48,63639;3,32944;Île-de-France;France;;;;;
;;;77000;Saâcy-sur-Marne;48,96167;3,20972;Île-de-France;France;;;;;
;;;77000;Sablonnières;48,87556;3,29639;Île-de-France;France;;;;;
;;;77000;Saint-Augustin;48,78528;3,03083;Île-de-France;France;;;;;
;;;77000;Saint-Barthélemy;48,81722;3,36139;Île-de-France;France;;;;;
;;;77000;Saint-Brice;48,56778;3,32806;Île-de-France;France;;;;;
;;;77000;Saint-Cyr-sur-Morin;48,90667;3,1825;Île-de-France;France;;;;;
;;;77000;Saint-Denis-lès-Rebais;48,83639;3,21083;Île-de-France;France;;;;;
;;;77000;Saint-Fargeau-Ponthierry;48,56528;2,53361;Île-de-France;France;;;;;
;;;77000;Saint-Fiacre;48,92278;2,95472;Île-de-France;France;;;;;
;;;77000;Saint-Germain-Laval;48,40111;2,99944;Île-de-France;France;;;;;
;;;77000;Saint-Germain-Laxis;48,58417;2,71056;Île-de-France;France;;;;;
;;;77000;Saint-Germain-sous-Doue;48,85278;3,14444;Île-de-France;France;;;;;
;;;77000;Saint-Germain-sur-École;48,47556;2,50917;Île-de-France;France;;;;;
;;;77000;Saint-Germain-sur-Morin;48,88222;2,85083;Île-de-France;France;;;;;
;;;77000;Saint-Hilliers;48,62139;3,25889;Île-de-France;France;;;;;
;;;77000;Saint-Jean-les-Deux-Jumeaux;48,95139;3,02;Île-de-France;France;;;;;
;;;77000;Saint-Just-en-Brie;48,59972;3,10472;Île-de-France;France;;;;;
;;;77000;Saint-Léger;48,85306;3,27611;Île-de-France;France;;;;;
;;;77000;Saint-Loup-de-Naud;48,53611;3,21083;Île-de-France;France;;;;;
;;;77000;Saint-Mammès;48,38667;2,81139;Île-de-France;France;;;;;
;;;77000;Saint-Mard;49,03695;2,69639;Île-de-France;France;;;;;
;;;77000;Saint-Mars-Vieux-Maisons;48,7425;3,32111;Île-de-France;France;;;;;
;;;77000;Saint-Martin-des-Champs;48,77861;3,33667;Île-de-France;France;;;;;
;;;77000;Saint-Martin-du-Boschet;48,73694;3,42806;Île-de-France;France;;;;;
;;;77000;Saint-Martin-en-Bière;48,43806;2,56806;Île-de-France;France;;;;;
;;;77000;Saint-Méry;48,57778;2,8275;Île-de-France;France;;;;;
;;;77000;Saint-Mesmes;48,98333;2,69417;Île-de-France;France;;;;;
;;;77000;Saint-Ouen-en-Brie;48,5575;2,91833;Île-de-France;France;;;;;
;;;77000;Saint-Ouen-sur-Morin;48,90556;3,19222;Île-de-France;France;;;;;
;;;77000;Saint-Pathus;49,06972;2,80028;Île-de-France;France;;;;;
;;;77000;Saint-Pierre-lès-Nemours;48,26639;2,68028;Île-de-France;France;;;;;
;;;77000;Saint-Rémy-la-Vanne;48,79278;3,23333;Île-de-France;France;;;;;
;;;77000;Saint-Sauveur-lès-Bray;48,43778;3,20889;Île-de-France;France;;;;;
;;;77000;Saint-Sauveur-sur-École;48,49694;2,54944;Île-de-France;France;;;;;
;;;77000;Saint-Siméon;48,79833;3,20333;Île-de-France;France;;;;;
;;;77000;Saint-Soupplets;49,03889;2,80583;Île-de-France;France;;;;;
;;;77000;Saint-Thibault-des-Vignes;48,86917;2,68861;Île-de-France;France;;;;;
;;;77000;Sainte-Aulde;48,99528;3,19889;Île-de-France;France;;;;;
;;;77000;Sainte-Colombe;48,53639;3,26528;Île-de-France;France;;;;;
;;;77000;Salins;48,42056;3,02194;Île-de-France;France;;;;;
;;;77000;Sammeron;48,94722;3,08694;Île-de-France;France;;;;;
;;;77000;Samois-sur-Seine;48,45222;2,75;Île-de-France;France;;;;;
;;;77000;Samoreau;48,42389;2,75139;Île-de-France;France;;;;;
;;;77000;Sancy;48,88556;2,95833;Île-de-France;France;;;;;
;;;77000;Sancy-lès-Provins;48,69639;3,39444;Île-de-France;France;;;;;
;;;77000;Savigny-le-Temple;48,57611;2,58389;Île-de-France;France;;;;;
;;;77000;Savins;48,51111;3,20083;Île-de-France;France;;;;;
;;;77000;Seine-Port;48,55778;2,54806;Île-de-France;France;;;;;
;;;77000;Sept-Sorts;48,9375;3,10389;Île-de-France;France;;;;;
;;;77000;Serris;48,84555;2,78778;Île-de-France;France;;;;;
;;;77000;Servon;48,7175;2,58778;Île-de-France;France;;;;;
;;;77000;Signy-Signets;48,92722;3,06917;Île-de-France;France;;;;;
;;;77000;Sigy;48,47778;3,1825;Île-de-France;France;;;;;
;;;77000;Sivry-Courtry;48,52861;2,75583;Île-de-France;France;;;;;
;;;77000;Sognolles-en-Montois;48,51028;3,16861;Île-de-France;France;;;;;
;;;77000;Soignolles-en-Brie;48,65306;2,69861;Île-de-France;France;;;;;
;;;77000;Soisy-Bouy;48,51111;3,29556;Île-de-France;France;;;;;
;;;77000;Solers;48,65861;2,71806;Île-de-France;France;;;;;
;;;77000;Souppes-sur-Loing;48,18583;2,73278;Île-de-France;France;;;;;
;;;77000;Sourdun;48,53695;3,34833;Île-de-France;France;;;;;
;;;77000;Tancrou;49,00167;3,05083;Île-de-France;France;;;;;
;;;77000;Thénisy;48,48889;3,17806;Île-de-France;France;;;;;
;;;77000;Thieux;49,00972;2,66806;Île-de-France;France;;;;;
;;;77000;Thomery;48,40944;2,78667;Île-de-France;France;;;;;
;;;77000;Thorigny-sur-Marne;48,88556;2,71667;Île-de-France;France;;;;;
;;;77000;Thoury-Férottes;48,29056;2,94333;Île-de-France;France;;;;;
;;;77000;Tigeaux;48,8275;2,90111;Île-de-France;France;;;;;
;;;77000;la Tombe;48,38778;3,09083;Île-de-France;France;;;;;
;;;77000;Torcy;48,85111;2,65;Île-de-France;France;;;;;
;;;77000;Touquin;48,73583;3,0125;Île-de-France;France;;;;;
;;;77000;Tournan-en-Brie;48,73944;2,7675;Île-de-France;France;;;;;
;;;77000;Tousson;48,34667;2,45806;Île-de-France;France;;;;;
;;;77000;la Trétoire;48,87361;3,25194;Île-de-France;France;;;;;
;;;77000;Treuzy-Levelay;48,27694;2,80278;Île-de-France;France;;;;;
;;;77000;Trilbardou;48,94194;2,80556;Île-de-France;France;;;;;
;;;77000;Trilport;48,9575;2,94833;Île-de-France;France;;;;;
;;;77000;Trocy-en-Multien;49,04222;2,96278;Île-de-France;France;;;;;
;;;77000;Ury;48,34139;2,60194;Île-de-France;France;;;;;
;;;77000;Ussy-sur-Marne;48,955;3,07167;Île-de-France;France;;;;;
;;;77000;Vaires-sur-Marne;48,87056;2,64167;Île-de-France;France;;;;;
;;;77000;Valence-en-Brie;48,44417;2,89083;Île-de-France;France;;;;;
;;;77000;Vanvillé;48,55556;3,10806;Île-de-France;France;;;;;
;;;77000;Varennes-sur-Seine;48,375;2,92667;Île-de-France;France;;;;;
;;;77000;Varreddes;49,00167;2,92972;Île-de-France;France;;;;;
;;;77000;Vaucourtois;48,89639;2,95306;Île-de-France;France;;;;;
;;;77000;le Vaudoué;48,35611;2,52028;Île-de-France;France;;;;;
;;;77000;Vaudoy-en-Brie;48,68833;3,08139;Île-de-France;France;;;;;
;;;77000;VAUX-LE-PENIL;48,52639;2,685;Île-de-France;France;;;;;
;;;77000;Vaux-sur-Lunain;48,22583;2,93806;Île-de-France;France;;;;;
;;;77000;Vendrest;49,04556;3,095;Île-de-France;France;;;;;
;;;77000;Verdelot;48,87556;3,36806;Île-de-France;France;;;;;
;;;77000;Verneuil-l'Étang;48,64444;2,83278;Île-de-France;France;;;;;
;;;77000;Vernou-la-Celle-sur-Seine;48,38917;2,84889;Île-de-France;France;;;;;
;;;77000;Vert-Saint-Denis;48,565;2,61472;Île-de-France;France;;;;;
;;;77000;Vieux-Champagne;48,58111;3,13944;Île-de-France;France;;;;;
;;;77000;Vignely;48,93139;2,80861;Île-de-France;France;;;;;
;;;77000;Ville-Saint-Jacques;48,3425;2,9;Île-de-France;France;;;;;
;;;77000;Villebéon;48,20694;2,94139;Île-de-France;France;;;;;
;;;77000;Villecerf;48,32833;2,8475;Île-de-France;France;;;;;
;;;77000;Villemaréchal;48,26667;2,86806;Île-de-France;France;;;;;
;;;77000;Villemareuil;48,92111;2,97333;Île-de-France;France;;;;;
;;;77000;Villemer;48,30028;2,82528;Île-de-France;France;;;;;
;;;77000;Villenauxe-la-Petite;48,40639;3,31139;Île-de-France;France;;;;;
;;;77000;Villeneuve-le-Comte;48,81417;2,83028;Île-de-France;France;;;;;
;;;77000;Villeneuve-les-Bordes;48,48639;3,04333;Île-de-France;France;;;;;
;;;77000;Villeneuve-Saint-Denis;48,81528;2,79417;Île-de-France;France;;;;;
;;;77000;Villeneuve-sous-Dammartin;49,03333;2,64;Île-de-France;France;;;;;
;;;77000;Villeneuve-sur-Bellot;48,86389;3,34306;Île-de-France;France;;;;;
;;;77000;Villenoy;48,94333;2,86361;Île-de-France;France;;;;;
;;;77000;Villeparisis;48,94583;2,60944;Île-de-France;France;;;;;
;;;77000;Villeroy;48,98222;2,78222;Île-de-France;France;;;;;
;;;77000;Villevaudé;48,91639;2,65361;Île-de-France;France;;;;;
;;;77000;Villiers-en-Bière;48,49528;2,59861;Île-de-France;France;;;;;
;;;77000;Villiers-Saint-Georges;48,65083;3,40583;Île-de-France;France;;;;;
;;;77000;Villiers-sous-Grez;48,32028;2,6475;Île-de-France;France;;;;;
;;;77000;Villiers-sur-Morin;48,86111;2,88167;Île-de-France;France;;;;;
;;;77000;Villiers-sur-Seine;48,455;3,37611;Île-de-France;France;;;;;
;;;77000;Villuis;48,41083;3,35556;Île-de-France;France;;;;;
;;;77000;Vimpelles;48,43972;3,16583;Île-de-France;France;;;;;
;;;77000;Vinantes;49,00917;2,73611;Île-de-France;France;;;;;
;;;77000;Vincy-Manœuvre;49,07833;2,96417;Île-de-France;France;;;;;
;;;77000;Voinsles;48,69167;3,00528;Île-de-France;France;;;;;
;;;77000;Voisenon;48,57139;2,665;Île-de-France;France;;;;;
;;;77000;Voulangis;48,85139;2,89917;Île-de-France;France;;;;;
;;;77000;Voulton;48,61833;3,33417;Île-de-France;France;;;;;
;;;77000;Voulx;48,28083;2,96972;Île-de-France;France;;;;;
;;;77000;Vulaines-lès-Provins;48,55972;3,21889;Île-de-France;France;;;;;
;;;77000;Vulaines-sur-Seine;48,43195;2,76361;Île-de-France;France;;;;;
;;;77000;Yèbles;48,63806;2,77167;Île-de-France;France;;;;;
;;;78000;Ablis;48,51667;1,83417;Île-de-France;France;;;;;
;;;78000;Achères;48,96194;2,07111;Île-de-France;France;;;;;
;;;78000;Adainville;48,72278;1,65306;Île-de-France;France;;;;;
;;;78000;Aigremont;48,90194;2,01917;Île-de-France;France;;;;;
;;;78000;Allainville;48,45611;1,89694;Île-de-France;France;;;;;
;;;78000;les Alluets-le-Roi;48,91389;1,91972;Île-de-France;France;;;;;
;;;78000;Andelu;48,88;1,825;Île-de-France;France;;;;;
;;;78000;Andrésy;48,98222;2,05889;Île-de-France;France;;;;;
;;;78000;Arnouville-lès-Mantes;48,91111;1,73361;Île-de-France;France;;;;;
;;;78000;Aubergenville;48,95972;1,85528;Île-de-France;France;;;;;
;;;78000;Auffargis;48,70222;1,88694;Île-de-France;France;;;;;
;;;78000;Auffreville-Brasseuil;48,95611;1,71139;Île-de-France;France;;;;;
;;;78000;Aulnay-sur-Mauldre;48,93083;1,84083;Île-de-France;France;;;;;
;;;78000;Auteuil;48,84167;1,81861;Île-de-France;France;;;;;
;;;78000;Autouillet;48,84972;1,80444;Île-de-France;France;;;;;
;;;78000;Bailly;48,84278;2,08111;Île-de-France;France;;;;;
;;;78000;Bazainville;48,80333;1,67111;Île-de-France;France;;;;;
;;;78000;Bazemont;48,92889;1,86528;Île-de-France;France;;;;;
;;;78000;Bazoches-sur-Guyonne;48,77889;1,86056;Île-de-France;France;;;;;
;;;78000;Béhoust;48,83028;1,72278;Île-de-France;France;;;;;
;;;78000;Bennecourt;49,04;1,56583;Île-de-France;France;;;;;
;;;78000;Beynes;48,85695;1,87333;Île-de-France;France;;;;;
;;;78000;Blaru;49,04778;1,47972;Île-de-France;France;;;;;
;;;78000;Boinville-en-Mantois;48,93;1,75722;Île-de-France;France;;;;;
;;;78000;Boinville-le-Gaillard;48,49361;1,87167;Île-de-France;France;;;;;
;;;78000;Boinvilliers;48,91806;1,66222;Île-de-France;France;;;;;
;;;78000;Bois-d'Arcy;48,80333;2,04;Île-de-France;France;;;;;
;;;78000;Boissets;48,86083;1,58472;Île-de-France;France;;;;;
;;;78000;la Boissière-École;48,68278;1,64528;Île-de-France;France;;;;;
;;;78000;Boissy-Mauvoisin;48,96222;1,58;Île-de-France;France;;;;;
;;;78000;Boissy-sans-Avoir;48,82028;1,79444;Île-de-France;France;;;;;
;;;78000;Bonnelles;48,6175;2,03028;Île-de-France;France;;;;;
;;;78000;Bonnières-sur-Seine;49,035;1,58028;Île-de-France;France;;;;;
;;;78000;Bouafle;48,96556;1,89694;Île-de-France;France;;;;;
;;;78000;Bougival;48,86528;2,14389;Île-de-France;France;;;;;
;;;78000;Bourdonné;48,75583;1,66444;Île-de-France;France;;;;;
;;;78000;Breuil-Bois-Robert;48,94528;1,71722;Île-de-France;France;;;;;
;;;78000;Bréval;48,94444;1,53417;Île-de-France;France;;;;;
;;;78000;les Bréviaires;48,7075;1,81306;Île-de-France;France;;;;;
;;;78000;Brueil-en-Vexin;49,02972;1,81889;Île-de-France;France;;;;;
;;;78000;Buc;48,77361;2,1275;Île-de-France;France;;;;;
;;;78000;Buchelay;48,98028;1,67139;Île-de-France;France;;;;;
;;;78000;Bullion;48,62194;1,99667;Île-de-France;France;;;;;
;;;78000;CARRIERES-SOUS-POISSY;48,94111;2,02083;Île-de-France;France;;;;;
;;;78000;Carrières-sur-Seine;48,91472;2,18639;Île-de-France;France;;;;;
;;;78000;la Celle-les-Bordes;48,63528;1,95472;Île-de-France;France;;;;;
;;;78000;la Celle-Saint-Cloud;48,84111;2,13444;Île-de-France;France;;;;;
;;;78000;Cernay-la-Ville;48,67417;1,97472;Île-de-France;France;;;;;
;;;78000;Chambourcy;48,90528;2,04056;Île-de-France;France;;;;;
;;;78000;Chanteloup-les-Vignes;48,97861;2,03083;Île-de-France;France;;;;;
;;;78000;Chapet;48,96889;1,9325;Île-de-France;France;;;;;
;;;78000;Châteaufort;48,7375;2,0925;Île-de-France;France;;;;;
;;;78000;Chatou;48,89611;2,15167;Île-de-France;France;;;;;
;;;78000;Chaufour-lès-Bonnières;49,0175;1,48361;Île-de-France;France;;;;;
;;;78000;Chavenay;48,85389;1,9875;Île-de-France;France;;;;;
;;;78000;Chevreuse;48,70667;2,04;Île-de-France;France;;;;;
;;;78000;Choisel;48,68722;2,01917;Île-de-France;France;;;;;
;;;78000;Civry-la-Forêt;48,86889;1,61972;Île-de-France;France;;;;;
